gene_id,lib229,lib291,lib298,lib305,lib312,lib319,lib352
ENSG00000000419,5.72552493286352,5.99267364494038,5.88619840264314,5.88595682957825,5.9240601292354,5.79808857648376,6.0063863291957
ENSG00000000457,5.88935292000486,5.99267364494038,5.85567980470774,6.0260121997412,5.86357974363675,5.9961423410589,5.85457303649779
ENSG00000000460,5.24679782172253,5.54338862901297,5.42475434041083,5.64798005688088,5.42992430334626,5.45646118967438,5.49676462248172
ENSG00000000938,4.9639767824178,4.95562584539666,5.97251945024252,5.16998618898562,5.08333587655065,5.88785405228383,5.8212057134313
ENSG00000000971,5.72552493286352,5.35235443789341,5.31115914212388,5.37032313634265,5.37527544891602,5.79808857648376,5.67428757480655
ENSG00000001036,5.37234311200232,5.35235443789341,5.37046680255435,5.56617954565021,5.42992430334626,5.54575708933136,5.32856817274543
ENSG00000001084,5.91902480699047,5.91274980607043,5.91580162787558,5.82393992053269,5.76512252199124,5.828951388756,5.8212057134313
ENSG00000001167,6.67480051951061,6.53121999045415,6.57576939622653,6.62342402332393,6.69735960014509,6.7010066786575,6.68687570801667
ENSG00000001461,7.08718037177629,7.01802893866003,7.02529366726335,7.03636498806771,7.03899311829612,6.93241413336309,6.84977510237696
ENSG00000001497,6.49582849812844,6.66767574907118,6.49139027491281,6.54235688024242,6.5710413009765,6.38210276724218,6.65490197411186
ENSG00000001561,5.61077487776458,5.50019159574337,5.68626736820177,5.60810098026036,5.48055480347286,5.79808857648376,5.71332221754112
ENSG00000001629,6.42374443104906,6.37779882492648,6.36252455196138,6.30242639975588,6.37324943136467,6.43553443345997,6.25718932252654
ENSG00000001631,6.15364768540126,6.1802736628549,6.14990212079907,6.21762989908677,6.13573884322863,6.11740022690414,6.34376173147887
ENSG00000002016,5.52434779266056,5.69603765670124,5.64817782901213,5.72254761235009,5.61465590175497,5.66307556628987,5.49676462248172
ENSG00000002330,5.42677167149009,5.58430081121924,5.56636168606099,5.56617954565021,5.48055480347286,5.69879361611523,5.49676462248172
ENSG00000002549,5.97587258441262,6.11365767345779,6.07743332511336,5.97226265931967,6.13573884322863,5.94343984995552,5.8868305387106
ENSG00000002586,7.49540485753216,7.20249053917345,7.51381907144225,7.52139470181765,7.49647993812148,7.98685642142278,7.63015594647422
ENSG00000002822,6.30680383659066,6.80386507067112,6.6850837896442,6.68471661953721,6.63577903834537,6.53582625611936,6.34376173147887
ENSG00000002834,7.5906202481124,7.37333143375112,7.48119783180055,7.45576241937191,7.32950946258635,7.55397885121679,7.5073885753198
ENSG00000002919,5.68894387318045,5.73027448623961,5.85567980470774,5.85544369984369,5.76512252199124,5.76617583973035,5.63340218926432
ENSG00000003056,7.04214356913409,6.96193828975793,6.83994219641986,6.98983517589603,6.89227036303316,7.13934634909971,6.99458831842134
ENSG00000003393,5.61077487776458,5.58430081121924,5.64817782901213,5.60810098026036,5.69312592187653,5.66307556628987,5.78662538411543
ENSG00000003400,6.59660496917844,6.66767574907118,6.50873335212426,6.60762491363987,6.44893943419076,6.41798616860493,6.50002102409939
ENSG00000003402,7.5829300156962,7.32164984142528,7.48119783180055,7.53732855266929,7.46296751025845,7.65469297355131,7.55780314513106
ENSG00000003509,5.68894387318045,5.76325351072175,5.72275938657176,5.79135889187734,5.69312592187653,5.62580069158115,5.85457303649779
ENSG00000003756,7.62844733971418,7.72265289181556,7.58452913391395,7.74315188935671,7.51293697355343,7.4614358299503,7.79964399163278
ENSG00000004059,6.77678785063525,6.80386507067112,6.929683398624,6.79913139582003,6.86615047769909,6.9672989109297,6.86361838063043
ENSG00000004139,5.88935292000486,5.79508841146856,5.75781871168033,5.91555479415895,5.79909456880131,5.94343984995552,5.8868305387106
ENSG00000004142,6.38602580997397,6.53121999045415,6.45594953740195,6.4004439733557,6.37324943136467,6.48670646823701,6.32271186379331
ENSG00000004399,5.82717916951182,5.76325351072175,6.30273782323278,5.85544369984369,6.18276100027645,6.65805824671727,6.46280647749007
ENSG00000004455,6.83163998667116,6.77775489584624,6.75778506216639,6.77146603522591,6.72706911066703,6.72885679921798,6.71806705604915
ENSG00000004478,6.17683347227821,6.22257935387021,6.14990212079907,6.14961525790818,6.35355484519141,6.16235060265492,6.08782653242381
ENSG00000004487,6.32711327970965,6.57837607290507,6.41944507955336,6.45561478869613,6.37324943136467,6.3261672184546,6.53614152702696
ENSG00000004534,7.32052335677522,7.66904728362033,7.4477894534047,7.37799798095666,7.62298126870805,7.53141539454623,7.833927741594
ENSG00000004660,5.79451470607646,5.62322794054269,5.37046680255435,5.85544369984369,5.61465590175497,5.54575708933136,5.71332221754112
ENSG00000004700,6.40503315597515,6.35948242050288,6.32300603120283,6.47346105237953,6.2278939366617,6.40017861519096,6.34376173147887
