"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
0.460737536425511,-0.660222440337526,0.738274343451738,-0.894277914698638,0.371173213493279,0.999986453975483,"ENSG00000000003"
24.126309564876,0.0939323520389896,0.163475649987982,0.574595372741413,0.56556498225079,0.999986453975483,"ENSG00000000419"
18.1663665346901,0.0533678024786841,0.196681534377228,0.271341194523766,0.786128625802673,0.999986453975483,"ENSG00000000457"
7.17975518383377,0.267993433470322,0.176678509576511,1.51684228100343,0.129306509185969,0.999986453975483,"ENSG00000000460"
848.13709733602,0.0976878527074279,0.566747036149895,0.172365881912775,0.863149892996577,0.999986453975483,"ENSG00000000938"
3.46418534743258,0.663320895887948,0.658042859757376,1.00802080905873,0.313444472532008,0.999986453975483,"ENSG00000000971"
18.7121285339516,0.143714394883,0.424126428471176,0.338848006715918,0.734724234218837,0.999986453975483,"ENSG00000001036"
19.7123106581455,-0.0331721884492442,0.247174591462373,-0.134205495204769,0.893240080679912,0.999986453975483,"ENSG00000001084"
74.0415257599808,-0.0350879917636484,0.216682710084911,-0.161932586821988,0.871358940898889,0.999986453975483,"ENSG00000001167"
3.81315034513988,0.101301919546886,0.251922867159574,0.402114824624948,0.687599523064087,0.999986453975483,"ENSG00000001460"
36.1529069893335,-0.169708015023471,0.356459261951254,-0.476093717117887,0.634007612888975,0.999986453975483,"ENSG00000001461"
35.0296638323869,0.0187149313133168,0.269272788642732,0.069501754735966,0.944590235955656,0.999986453975483,"ENSG00000001497"
18.4713588615839,0.209412586639915,0.381044365063952,0.549575340406276,0.582610676381645,0.999986453975483,"ENSG00000001561"
37.2014667835945,-0.0914706273907102,0.114620381271141,-0.798031086411511,0.424852450589597,0.999986453975483,"ENSG00000001629"
2.12534810293382,-0.114500473139747,0.375892174850983,-0.304609887623063,0.760663288471767,0.999986453975483,"ENSG00000001630"
24.3633979275363,0.0569575316320694,0.167184555892356,0.340686562392416,0.7333395558003,0.999986453975483,"ENSG00000001631"
9.07939779814883,0.0679524718534222,0.18134782760304,0.374707945232,0.707877682652394,0.999986453975483,"ENSG00000002016"
11.470189753965,0.107080606590528,0.158615272023486,0.675096447047497,0.499614490814093,0.999986453975483,"ENSG00000002330"
60.1465070901444,-0.688358904673333,0.322285364981487,-2.13586771063239,0.0326901981433838,0.999986453975483,"ENSG00000002549"
132.762440668357,0.406981136345078,0.397222055943285,1.02456832458263,0.305566916795781,0.999986453975483,"ENSG00000002586"
2.62938971846357,-0.139759389376888,1.09484730453764,-0.127651946346901,0.898424420127744,0.999986453975483,"ENSG00000002587"
1.46071120898017,-0.480616308546312,1.22369266241086,-0.392759001757372,0.694497488076514,0.999986453975483,"ENSG00000002726"
1.22224232001777,0.736347235853816,1.23311535633913,0.597143837410219,0.550411352131204,0.999986453975483,"ENSG00000002745"
36.1466398971798,-0.0811872929681725,0.206548305825197,-0.393066854960707,0.69427010380412,0.999986453975483,"ENSG00000002822"
425.409977268614,0.0984136790189244,0.358215729167899,0.274732991897173,0.783521382242251,0.999986453975483,"ENSG00000002834"
47.5257648141672,0.156123643525019,0.335940554899773,0.464735922019291,0.642120580422313,0.999986453975483,"ENSG00000002919"
9.09655206724688,1.31031631944956,1.28958281183053,1.0160776860771,0.309592393973649,0.999986453975483,"ENSG00000002933"
81.5260416406627,0.000781915908935798,0.201456513223627,0.00388131362160443,0.996903167561111,0.999986453975483,"ENSG00000003056"
0.237281724577902,-0.732861862683868,0.863884445180908,-0.8483332079563,0.396252428570869,0.999986453975483,"ENSG00000003096"
1.28404062546442,4.07002905099405,2.11973188761366,1.92006785139982,0.0548493294437146,0.999986453975483,"ENSG00000003137"
2.665020181452,-0.141735310077011,0.432947911811906,-0.327372661260433,0.743386041403389,0.999986453975483,"ENSG00000003147"
7.08012674144308,0.273352705346296,0.889073107182415,0.307458074187606,0.758494730449315,0.999986453975483,"ENSG00000003249"
