gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression
ENSG00000108679,LGALS3BP,36.7921426790499,-1.27303100868316,0.395656326556384,-3.21751713099864,0.00129305304894628,0.199591885872087,NS
ENSG00000230734,RPL10P3,5.7413946199831,-3.79958963930007,1.18162062909012,-3.21557490260292,0.00130183516360098,0.199591885872087,NS
ENSG00000143507,DUSP10,60.2917675324702,0.849177869440026,0.267928646591017,3.16941797842268,0.00152744562639165,0.230143919466149,NS
ENSG00000106546,AHR,657.422614282466,0.860165059498672,0.271985822074655,3.16253638861578,0.00156401187587047,0.231659318359865,NS
ENSG00000197262,ENSG00000197262,5.66353974706516,2.44216694277568,0.778663797971211,3.13635608736233,0.00171061367822126,0.249150882232926,NS
ENSG00000130164,LDLR,193.861344936341,1.16216533330068,0.372761113625099,3.11772148655377,0.00182254945170553,0.254203591650018,NS
ENSG00000131188,PRR7,24.6340298654381,1.23262122640177,0.394740204589305,3.12261384087849,0.00179252767051466,0.254203591650018,NS
ENSG00000135519,KCNH3,32.5676948776837,0.955987809844925,0.306789337714893,3.11610506729328,0.0018325696617406,0.254203591650018,NS
ENSG00000173674,EIF1AX,81.6258405404462,-0.637231001729408,0.205647644970224,-3.09865450597148,0.00194401575406599,0.26544927616848,NS
ENSG00000137193,PIM1,164.616198606653,0.695155101559893,0.225386773334127,3.08427638089194,0.0020404794085346,0.274334608479752,NS
ENSG00000070814,TCOF1,138.87153954755,0.790050379214773,0.258403839213463,3.05742508168435,0.00223247439443514,0.288391579716672,NS
ENSG00000132274,TRIM22,382.49723344461,-0.541401885660966,0.177167454676795,-3.05587663743684,0.00224403563574021,0.288391579716672,NS
ENSG00000188396,DYNLT4,12.3620706010466,1.52403716672587,0.49794109207266,3.0606776403653,0.00220836716025815,0.288391579716672,NS
ENSG00000060138,YBX3,423.774292914658,0.583709921362706,0.192704693469977,3.02903842585259,0.00245333476352204,0.306281321405987,NS
ENSG00000157601,MX1,165.71122347195,-1.20172569597547,0.39668817731102,-3.02939629842627,0.00245043013135674,0.306281321405987,NS
ENSG00000133106,EPSTI1,71.2249147481111,-1.07244925224469,0.354695596654691,-3.02357644797253,0.00249805905062348,0.307472366808431,NS
ENSG00000173193,PARP14,215.321136429428,-0.625996857793213,0.208081626539788,-3.0084196678149,0.00262610219157589,0.318743153502524,NS
ENSG00000026025,VIM,5716.6062648678,0.644453857375766,0.216947618609122,2.97055050204025,0.00297266524800877,0.355864679484228,NS
ENSG00000112137,PHACTR1,76.6414787124169,1.4142503223797,0.477460285092438,2.96202713929579,0.0030562084427756,0.356534004362696,NS
ENSG00000165029,ABCA1,33.2519651850959,-1.27787082146333,0.431471108826933,-2.96166022549588,0.00305985242329811,0.356534004362696,NS
