gene_id,gene_symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Expression
ENSG00000229807,XIST,445.924307679068,-9.6211644211128,0.851183531313698,-11.3032783966857,1.26409051509952e-29,1.13629096402296e-25,Down
ENSG00000067048,DDX3Y,195.100371392838,11.2687880248802,1.0422306078836,10.8121829656903,3.01410801274478e-27,1.35469084632814e-23,Up
ENSG00000129824,RPS4Y1,117.230493253689,10.5337369000861,1.04035292550704,10.1251571863964,4.27291627784365e-24,1.28030814738455e-20,Up
ENSG00000012817,KDM5D,103.178626668232,10.349633231574,1.03932591405625,9.95802480396327,2.32638601413303e-23,5.22797097026044e-20,Up
ENSG00000114374,USP9Y,39.0151157621604,8.94663048015824,1.05242405779858,8.50097488161991,1.88005052877592e-17,3.37995484063335e-14,Up
ENSG00000099725,ENSG00000099725,54.1671798880566,8.69457808917369,1.05973663688018,8.20447060768811,2.31609171294194e-16,3.46989140127251e-13,Up
ENSG00000183878,UTY,30.1117802396094,8.57291547594864,1.05876010554172,8.0971274144885,5.62721261376293e-16,7.22614488358785e-13,Up
ENSG00000131002,ENSG00000131002,30.2058833137992,8.57778707784184,1.06446924749793,8.05827608266205,7.73779028954206e-16,8.69437461408669e-13,Up
ENSG00000233864,ENSG00000233864,15.5555540252687,7.6199317819536,1.08780990091401,7.00483767940622,2.47272344441285e-12,2.46970122686968e-09,Up
ENSG00000198034,RPS4X,1807.98555390979,-0.828486429890642,0.123545755379624,-6.70590768047774,2.00158242349442e-11,1.79922244047913e-08,NS
ENSG00000099749,ENSG00000099749,11.7350978821734,7.21339244032718,1.10766648696507,6.51224220034981,7.40372119299308e-11,6.05018634580134e-08,Up
ENSG00000067646,ZFY,10.7617244478839,7.08799675678045,1.11367845739052,6.36449121354874,1.95938137320854e-10,1.46773993031429e-07,Up
ENSG00000215580,ENSG00000215580,7.08437380432004,6.48461264353884,1.16134159383669,5.58372547573692,2.35420216625169e-08,1.62784025172588e-05,Up
ENSG00000130741,EIF2S3,158.442692307219,-0.945161712535223,0.187272678822976,-5.04698132410792,4.48845206075046e-07,0.000288190682672042,NS
ENSG00000198692,EIF1AY,4.95083602459569,5.96816926462451,1.21035499386873,4.93092464182602,8.18413036423203e-07,0.000490447652293878,Up
ENSG00000173674,EIF1AX,91.0065131742236,-0.992250382967518,0.213731669945745,-4.64250517117747,3.44210021162173e-06,0.00193381492514173,NS
ENSG00000059804,SLC2A3,447.489237896649,-0.917599809706431,0.200839478073811,-4.56882191940969,4.90473287025625e-06,0.00259344963357256,NS
ENSG00000147050,KDM6A,88.3489402990862,-0.902230562481463,0.222866635212153,-4.04829803986857,5.15914243062933e-05,0.025764184060515,NS
ENSG00000140368,PSTPIP1,139.204230825976,0.756410448362918,0.197269523654207,3.83440094724834,0.000125870681733531,0.0573881792595693,NS
ENSG00000162714,ZNF496,58.3013893345954,-1.00336359748523,0.261914594989556,-3.83088081641742,0.00012768534711218,0.0573881792595693,NS
ENSG00000036448,MYOM2,14.1090278143621,4.35316057554556,1.15244698714621,3.77731958528109,0.000158525261242036,0.0678563606335551,NS
ENSG00000104408,EIF3E,326.111655627767,-0.614424623882944,0.164297951418468,-3.73969741301279,0.000184241904735001,0.0720065426809969,NS
ENSG00000125354,SEPTIN6,325.476755932558,-0.670893965899023,0.178967133044507,-3.74869929738541,0.000177754055026679,0.0720065426809969,NS
ENSG00000135046,ANXA1,366.498850999436,0.92138114699051,0.251776412181654,3.65952131499016,0.000252686825462711,0.0920173049727743,NS
ENSG00000184009,ACTG1,751.244896764747,-0.565680722014829,0.154715443690376,-3.65626538968467,0.000255916411649723,0.0920173049727743,NS
ENSG00000184602,SNN,76.8137661948282,-1.12810028774231,0.322115221676576,-3.50216385885357,0.000461495702135856,0.153643883944415,NS
ENSG00000232022,ENSG00000232022,7.42206167879938,2.66215527566737,0.758255586005999,3.51089438020482,0.000446601803302768,0.153643883944415,NS
ENSG00000100376,FAM118A,71.4137438511575,1.65079890541447,0.483992565368632,3.41079393266535,0.000647740255211489,0.207947755503431,NS
ENSG00000083845,RPS5,665.36922919181,-0.454028002532961,0.134621531302247,-3.37262544959168,0.000744551600941246,0.223092478028695,NS
ENSG00000107485,GATA3,164.134295387962,1.06928875687032,0.316290085407226,3.38072170518278,0.000722957249048794,0.223092478028695,NS
ENSG00000137959,IFI44L,12.7254950534358,-2.02230622273745,0.602900314414334,-3.35429618195165,0.000795671460396118,0.230719056693571,NS
ENSG00000112245,PTP4A1,363.658641200122,-0.638271458944602,0.192472827520091,-3.31616398620203,0.000912622603095327,0.241281311153644,NS
ENSG00000132002,DNAJB1,737.466167530066,-0.427625110353681,0.128884905100062,-3.31788358009564,0.000907022808462601,0.241281311153644,NS
ENSG00000158555,GDPD5,62.9593929160942,1.17191427547036,0.35319604961715,3.31802769804665,0.000906554942807894,0.241281311153644,NS
ENSG00000005889,ZFX,67.3336051834514,-0.746155520841499,0.226674407957462,-3.29175016961564,0.000995660177630412,0.250276285769205,NS
ENSG00000174807,CD248,19.6888881380071,-1.5750198069349,0.478748072720725,-3.28987184843181,0.00100233021333757,0.250276285769205,NS
ENSG00000107736,CDH23,62.4648327635012,-0.972310088239042,0.297451343138076,-3.26880382512746,0.00108003154481247,0.262389285305927,NS
ENSG00000064012,CASP8,234.789547692911,0.616884905453428,0.189323513186714,3.25836392463859,0.00112056602401723,0.262419098329785,NS
ENSG00000134352,IL6ST,186.911683745642,-0.92060242289451,0.283554890673486,-3.24664625148217,0.00116773433454126,0.262419098329785,NS
ENSG00000171223,JUNB,1349.88215592713,-0.941991867527938,0.289771233343242,-3.25081222404201,0.00115075834847058,0.262419098329785,NS
